identity_feature_score,contract_ability_score,default_risk_score,consumer_preference_score,behavior_feature_score,growth_potential_score,hit_institutions_count,hit_banks_count,hit_consumer_finance_count,hit_microloan_count,institution_query_total,institution_query_3m,institution_query_6m,haoxin_risk_score,haoxin_litigation_score,overall_score
0.8166666666666667,0.5180722891566265,0.3595505617977528,0.9480519480519483,0.8450704225352113,0.7692307692307694,0.4629629629629629,0.0,0.0,0.47500000000000003,0.3672316384180791,0.0,0.0,0.0856353591160221,0.0,358.0
0.8,0.7951807228915663,0.7752808988764045,0.8961038961038963,0.8450704225352113,0.8269230769230771,0.42592592592592593,0.2,0.125,0.42500000000000004,0.4689265536723164,0.23529411764705882,0.43859649122807015,0.0,0.0,482.0
0.5166666666666666,0.5421686746987953,0.5730337078651685,0.9090909090909092,0.8450704225352113,0.7692307692307694,0.42592592592592593,0.2,0.125,0.4,0.2824858757062147,0.0,0.0,0.16574585635359115,0.0,468.0
0.9666666666666668,0.7951807228915663,0.8089887640449438,0.974025974025974,0.8450704225352113,0.7692307692307694,0.2962962962962963,0.0,0.0,0.325,0.2994350282485876,0.23529411764705882,0.3157894736842105,0.0,0.0,500.0
0.75,0.7590361445783134,0.7865168539325842,0.8441558441558443,0.8309859154929577,0.7692307692307694,0.09259259259259259,0.2,0.125,0.05,0.033898305084745756,0.0,0.0,0.24033149171270718,0.0,481.0
0.7666666666666666,0.8433734939759038,0.3707865168539326,0.8571428571428572,0.8450704225352113,0.8269230769230771,0.07407407407407407,0.0,0.125,0.1,0.06779661016949153,0.058823529411764705,0.08771929824561403,0.0,0.0,491.0
0.8,0.6626506024096386,0.6516853932584269,0.7922077922077924,0.8450704225352113,0.7692307692307694,0.4629629629629629,0.2,0.25,0.42500000000000004,0.3389830508474576,0.0,0.0,0.0,0.0,453.0
0.8833333333333333,0.16867469879518074,0.7191011235955056,0.9220779220779223,0.915492957746479,0.8269230769230771,0.5555555555555556,0.2,0.125,0.5750000000000001,0.3559322033898305,0.11764705882352941,0.07017543859649122,0.06353591160220995,0.0,427.0
0.9833333333333334,0.3012048192771084,0.4044943820224719,0.9480519480519483,0.9014084507042255,0.5769230769230769,0.33333333333333337,0.4,0.25,0.325,0.4011299435028249,0.0,0.0,0.11049723756906077,0.0,467.0
0.8500000000000001,0.49397590361445787,0.7303370786516853,0.974025974025974,0.8450704225352113,0.7692307692307694,0.24074074074074073,0.2,0.0,0.225,0.0903954802259887,0.0,0.0,0.0,0.0,494.0
0.8500000000000001,0.9397590361445783,0.4943820224719101,0.7402597402597404,0.8309859154929577,0.6153846153846154,0.24074074074074073,0.2,0.125,0.17500000000000002,0.22033898305084745,0.029411764705882353,0.07017543859649122,0.0,0.0,390.0
0.8666666666666667,0.37349397590361455,0.7528089887640449,0.9480519480519483,0.676056338028169,0.7692307692307694,0.42592592592592593,0.0,0.125,0.47500000000000003,0.21468926553672316,0.029411764705882353,0.017543859649122806,0.4530386740331491,0.0,490.0
0.8666666666666667,0.8433734939759038,0.5280898876404494,0.8441558441558443,0.8309859154929577,0.7692307692307694,0.09259259259259259,0.0,0.0,0.125,0.02824858757062147,0.029411764705882353,0.03508771929824561,0.0,0.07500000000000001,388.0
0.8,0.6024096385542169,0.7752808988764045,0.9610389610389611,0.8450704225352113,0.7692307692307694,0.5,0.2,0.25,0.5,0.4745762711864407,0.38235294117647056,0.49122807017543857,0.0,0.0,478.0
0.9166666666666667,0.6506024096385543,0.6179775280898876,0.8181818181818183,0.9859154929577465,0.7692307692307694,0.09259259259259259,0.0,0.125,0.1,0.0847457627118644,0.029411764705882353,0.03508771929824561,0.027624309392265192,0.0,458.0
0.9333333333333333,0.37349397590361455,0.7752808988764045,0.974025974025974,0.8309859154929577,0.7692307692307694,0.5925925925925926,0.2,0.75,0.45,0.4067796610169491,0.23529411764705882,0.2807017543859649,0.0,0.0,482.0
0.95,0.9277108433734941,0.8089887640449438,0.9610389610389611,0.859154929577465,0.7692307692307694,0.037037037037037035,0.0,0.0,0.05,0.11299435028248588,0.0,0.0,0.0,0.0,603.0
0.8666666666666667,0.5542168674698795,0.2921348314606741,0.9610389610389611,0.8450704225352113,0.7692307692307694,0.4444444444444444,0.4,0.375,0.375,0.3220338983050847,0.08823529411764705,0.14035087719298245,0.11325966850828728,0.0,358.0
0.75,0.10843373493975902,0.7303370786516853,0.9220779220779223,0.8309859154929577,0.7692307692307694,0.5185185185185185,0.4,0.125,0.5,0.3107344632768361,0.0,0.0,0.9696132596685082,0.1,358.0
0.8666666666666667,0.9036144578313253,0.9999999999999999,0.9610389610389611,0.8450704225352113,0.7692307692307694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0
0.9833333333333334,0.33734939759036153,0.8314606741573033,0.9610389610389611,0.9859154929577465,0.7692307692307694,0.09259259259259259,0.0,0.0,0.125,0.04519774011299435,0.029411764705882353,0.03508771929824561,0.027624309392265192,0.05,516.0
0.8500000000000001,0.42168674698795183,0.5168539325842696,0.8961038961038963,0.8450704225352113,0.7692307692307694,0.35185185185185186,0.0,0.25,0.375,0.1581920903954802,0.029411764705882353,0.05263157894736842,0.16850828729281767,0.0,369.0
0.8999999999999999,0.8915662650602411,0.9999999999999999,0.9870129870129871,0.971830985915493,0.7692307692307694,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,736.0
0.8,0.8795180722891568,0.6516853932584269,0.8311688311688312,0.8450704225352113,0.8269230769230771,0.40740740740740744,0.0,0.0,0.4,0.3389830508474576,0.0,0.0,0.0,0.0,464.0
0.8500000000000001,0.4337349397590362,0.6179775280898876,0.9090909090909092,0.8450704225352113,0.8269230769230771,0.2222222222222222,0.0,0.125,0.17500000000000002,0.3107344632768361,0.0,0.0,0.0,0.0,371.0
0.8,0.8433734939759038,0.449438202247191,0.8441558441558443,0.8450704225352113,0.8269230769230771,0.2962962962962963,0.0,0.0,0.25,0.12994350282485875,0.0,0.0,0.13812154696132595,0.0,446.0
0.8500000000000001,0.6867469879518073,0.4943820224719101,0.8441558441558443,0.8309859154929577,0.8269230769230771,0.4629629629629629,0.4,0.375,0.375,0.3389830508474576,0.3529411764705882,0.3333333333333333,0.027624309392265192,0.0,429.0
0.6000000000000001,0.5301204819277109,0.4606741573033707,0.5584415584415585,0.9295774647887325,0.7692307692307694,0.09259259259259259,0.2,0.0,0.1,0.033898305084745756,0.0,0.017543859649122806,0.2016574585635359,0.0,358.0
0.8333333333333333,0.4819277108433735,0.6179775280898876,0.9090909090909092,0.8309859154929577,0.8269230769230771,0.14814814814814814,0.2,0.0,0.125,0.05649717514124293,0.0,0.0,0.0,0.0,456.0
0.8500000000000001,0.819277108433735,0.9662921348314607,0.9350649350649352,0.8169014084507042,0.7692307692307694,0.2592592592592593,0.0,0.25,0.275,0.1694915254237288,0.3235294117647059,0.3157894736842105,0.0,0.0,541.0
0.8500000000000001,0.6265060240963856,0.5280898876404494,0.8831168831168832,0.8732394366197185,0.7692307692307694,0.33333333333333337,0.0,0.375,0.30000000000000004,0.23728813559322035,0.0,0.03508771929824561,0.06906077348066297,0.0,374.0
0.8,0.9036144578313253,0.3033707865168539,0.8961038961038963,0.8309859154929577,0.8269230769230771,0.2592592592592593,0.2,0.125,0.2,0.10169491525423728,0.11764705882352941,0.10526315789473684,0.0,0.0,377.0
0.8,0.5180722891566265,0.8651685393258427,0.8831168831168832,0.8450704225352113,0.8269230769230771,0.5,0.2,0.375,0.42500000000000004,0.3898305084745763,0.2647058823529412,0.2982456140350877,0.0,0.0,488.0
0.7833333333333334,0.9397590361445783,0.5617977528089887,0.9480519480519483,0.8450704225352113,0.7692307692307694,0.35185185185185186,0.2,0.375,0.325,0.2598870056497175,0.08823529411764705,0.08771929824561403,0.0,0.0,407.0
0.7166666666666668,0.5060240963855422,0.23595505617977527,0.8961038961038963,0.943661971830986,0.7692307692307694,0.6851851851851852,0.2,0.25,0.65,0.728813559322034,0.23529411764705882,0.45614035087719296,0.0,0.0,463.0
0.8833333333333333,0.49397590361445787,0.7415730337078651,0.9480519480519483,0.8450704225352113,0.8269230769230771,0.42592592592592593,0.2,0.125,0.4,0.3559322033898305,0.0,0.05263157894736842,0.0,0.0,381.0
0.9166666666666667,0.9879518072289158,0.6853932584269663,0.9610389610389611,0.9295774647887325,0.8269230769230771,0.2037037037037037,0.0,0.25,0.2,0.0903954802259887,0.0,0.0,0.0,0.0,585.0
